121	[FACT] Steigman & Walker (1992)：**晕区散裂**比 α+α 反应更高效产生轻元素	[FACT] Steigman & Walker (1992)：**晕区散裂**比 $\alpha$+$\alpha$ 反应更高效产生轻元素	R2 核素/希腊字母/单位
127	[FACT] AGB 星可产生 7Li：3He + 4He → 7Be → 7Be(e⁻,νₑ)7Li（Cameron 1955）	[FACT] AGB 星可产生 7Li：3He + 4He → 7Be → 7Be(e⁻,$\nu$ₑ)7Li（Cameron 1955）	R2 核素/希腊字母/单位
131	- Sackmann & Boothroyd (1992) 3–7 M☉ 模型可重现 LMC 超锂巨星（初始质量 **4–6 M☉**）	- Sackmann & Boothroyd (1992) 3–7 $M_\odot$ 模型可重现 LMC 超锂巨星（初始质量 **4–6 $M_\odot$**）	R2 核素/希腊字母/单位
136	- Ne 燃烧壳层中丰富的 20Ne 通过 ν 过程（neutrino evaporation）产生 19F	- Ne 燃烧壳层中丰富的 20Ne 通过 $\nu$ 过程（neutrino evaporation）产生 19F	R2 核素/希腊字母/单位
137	- **ν 过程被提议作为 B2FH 八过程之外的新过程**	- **$\nu$ 过程被提议作为 B2FH 八过程之外的新过程**	R2 核素/希腊字母/单位
144	- **19F**：恒星 ν 过程（中微子加热重元素）	- **19F**：恒星 $\nu$ 过程（中微子加热重元素）	R2 核素/希腊字母/单位
164	| AGB 7Li 超丰质量范围 | 4–6 M☉ |	| AGB 7Li 超丰质量范围 | 4–6 $M_\odot$ |	R2 核素/希腊字母/单位
14	- 16O(α,γ)20Ne 速率在 $T_{9}$ < 0.2 时远低于 12C(α,γ)16O（Fowler et al. 1975）	- 16O($\alpha$,$\gamma$)20Ne 速率在 $T_{9}$ < 0.2 时远低于 12C($\alpha$,$\gamma$)16O（Fowler et al. 1975）	R2 核素/希腊字母/单位
17	[FACT] **12C(α,γ)16O 反应率是核天体物理当今最重要的未解决问题之一**：	[FACT] **12C($\alpha$,$\gamma$)16O 反应率是核天体物理当今最重要的未解决问题之一**：	R2 核素/希腊字母/单位
23	## 5.2 A. Triple-α capture	## 5.2 A. Triple-$\alpha$ capture	R2 核素/希腊字母/单位
26	1. 两个 α 粒子在 8Be 基态（非束缚，半衰期 $t_{1}$/₂ = 0.97×10^(-16) s）中短暂共存	1. 两个 $\alpha$ 粒子在 8Be 基态（非束缚，半衰期 $t_{1}$/₂ = 0.97×10^(-16) s）中短暂共存	R2 核素/希腊字母/单位
27	2. 第三个 α 粒子在 8Be 衰变前被俘获，形成 12C** (Ex = 7.6542 MeV, J^π = $0^{+}$)	2. 第三个 $\alpha$ 粒子在 8Be 衰变前被俘获，形成 12C** (Ex = 7.6542 MeV, J^$\pi$ = $0^{+}$)	R2 核素/希腊字母/单位
31	[FACT] **三 α 反应速率**：	[FACT] **三 $\alpha$ 反应速率**：	R2 核素/希腊字母/单位
35	- Q = (M_12C** − 3M_α)c² = 379.5 ± 0.3 keV	- Q = (M_12C** − 3M_$\alpha$)c² = 379.5 ± 0.3 keV	R2 核素/希腊字母/单位
36	- Γ_γ = (3.64 ± 0.50) meV	- $\Gamma$_$\gamma$ = (3.64 ± 0.50) meV	R2 核素/希腊字母/单位
37	- Γ_pair = (60.5 ± 3.9) meV	- $\Gamma$_pair = (60.5 ± 3.9) meV	R2 核素/希腊字母/单位
38	- Γ_rad = Γ_γ + Γ_pair << Γ_α ≈ Γ → 速率仅依赖 Γ_rad	- $\Gamma$_rad = $\Gamma$_$\gamma$ + $\Gamma$_pair << $\Gamma$_$\alpha$ ≈ $\Gamma$ → 速率仅依赖 $\Gamma$_rad	R2 核素/希腊字母/单位
40	[FACT] **B2FH 时代低估此速率**：Γ_γ = 1 meV（偏低）部分被当时较小的 Q 值（372 keV，而非 379.5 keV）的指数因子补偿	[FACT] **B2FH 时代低估此速率**：$\Gamma$_$\gamma$ = 1 meV（偏低）部分被当时较小的 Q 值（372 keV，而非 379.5 keV）的指数因子补偿	R2 核素/希腊字母/单位
42	## 5.3 B. α + 12C capture	## 5.3 B. $\alpha$ + 12C capture	R2 核素/希腊字母/单位
49	- η = $Z_{1}$$Z_{2}$e²/ℏv（Sommerfeld 库仑参数）	- $\eta$ = $Z_{1}$$Z_{2}$e²/ℏv（Sommerfeld 库仑参数）	R2 核素/希腊字母/单位
70	| Dyer & Barnes (1974) | 140^{−120}_{+140} (3-level R-matrix) | σ(90°) 测量 + E2 修正 |	| Dyer & Barnes (1974) | 140^{−120}_{+140} (3-level R-matrix) | $\sigma$(90°) 测量 + E2 修正 |	R2 核素/希腊字母/单位
71	| Redder et al. (1987) | 200^{−110}_{+270} (3-level R-matrix) | σ(θ) 测量，分离 E1/E2 |	| Redder et al. (1987) | 200^{−110}_{+270} (3-level R-matrix) | $\sigma$($\theta$) 测量，分离 E1/E2 |	R2 核素/希腊字母/单位
72	| Kremer et al. (1988) | 10^{−10}_{+130} (3-level R-matrix + l=1 相移约束) | σ(90°) + γ 反冲符合 |	| Kremer et al. (1988) | 10^{−10}_{+130} (3-level R-matrix + l=1 相移约束) | $\sigma$(90°) + $\gamma$ 反冲符合 |	R2 核素/希腊字母/单位
73	| **Ouellet et al. (1996)** | **79 ± 16** | **R/K-matrix + β 延迟 α 谱** |	| **Ouellet et al. (1996)** | **79 ± 16** | **R/K-matrix + $\beta$ 延迟 $\alpha$ 谱** |	R2 核素/希腊字母/单位
75	[FACT] **16N β 延迟 α 谱**（Buchmann 1993, Zhao 1993/1995, France 1997）：	[FACT] **16N $\beta$ 延迟 $\alpha$ 谱**（Buchmann 1993, Zhao 1993/1995, France 1997）：	R2 核素/希腊字母/单位
87	- 窄共振（Γ = 0.625 keV）在 Ex = 9.8445 MeV	- 窄共振（$\Gamma$ = 0.625 keV）在 Ex = 9.8445 MeV	R2 核素/希腊字母/单位
95	| Redder et al. (1987) | 96^{−30}_{+24} (direct capture + 单能级 Breit-Wigner) | σ(θ) |	| Redder et al. (1987) | 96^{−30}_{+24} (direct capture + 单能级 Breit-Wigner) | $\sigma$($\theta$) |	R2 核素/希腊字母/单位
97	| Trautvetter et al. (1996) | 14.5^{−14}_{+96} (R-matrix, 含 Ex < 11.52 MeV 的 $2^{-}$ 能级) | σ(θ) |	| Trautvetter et al. (1996) | 14.5^{−14}_{+96} (R-matrix, 含 Ex < 11.52 MeV 的 $2^{-}$ 能级) | $\sigma$($\theta$) |	R2 核素/希腊字母/单位
118	[FACT] **40 年后 B2FH 的核心问题仍未完全解决**：12C(α,γ)16O 反应率的不确定度仍是核天体物理最大单一不确定度	[FACT] **40 年后 B2FH 的核心问题仍未完全解决**：12C($\alpha$,$\gamma$)16O 反应率的不确定度仍是核天体物理最大单一不确定度	R2 核素/希腊字母/单位
122	- E1 部分：79 ± 16 keV·b（Ouellet 1996，含 β 延迟 α 谱约束）	- E1 部分：79 ± 16 keV·b（Ouellet 1996，含 $\beta$ 延迟 $\alpha$ 谱约束）	R2 核素/希腊字母/单位
126	- 更多 β 延迟 α 谱数据（TRIUMF vs Yale/UConn 的矛盾）	- 更多 $\beta$ 延迟 $\alpha$ 谱数据（TRIUMF vs Yale/UConn 的矛盾）	R2 核素/希腊字母/单位
138	| Q(3α) | 379.5 ± 0.3 keV |	| Q(3$\alpha$) | 379.5 ± 0.3 keV |	R2 核素/希腊字母/单位
139	| Γ_γ(7.65 MeV) | 3.64 ± 0.50 meV |	| $\Gamma$_$\gamma$(7.65 MeV) | 3.64 ± 0.50 meV |	R2 核素/希腊字母/单位
140	| Γ_pair(7.65 MeV) | 60.5 ± 3.9 meV |	| $\Gamma$_pair(7.65 MeV) | 60.5 ± 3.9 meV |	R2 核素/希腊字母/单位
145	| 16O(α,γ)20Ne 相对速率 | << 12C(α,γ)16O ($T_{9}$ < 0.2) |	| 16O($\alpha$,$\gamma$)20Ne 相对速率 | << 12C($\alpha$,$\gamma$)16O ($T_{9}$ < 0.2) |	R2 核素/希腊字母/单位
13	[FACT] **Ne-Na 循环**（B2FH 主要关注 21Ne 作为潜在中子源，但 23Na(p,α)20Ne >> 23Na(p,γ)24Mg → 无法有效流向更重核）	[FACT] **Ne-Na 循环**（B2FH 主要关注 21Ne 作为潜在中子源，但 23Na(p,$\alpha$)20Ne >> 23Na(p,$\gamma$)24Mg → 无法有效流向更重核）	R2 核素/希腊字母/单位
26	- 22Ne(p,γ)23Na：多个共振，温度依赖强	- 22Ne(p,$\gamma$)23Na：多个共振，温度依赖强	R2 核素/希腊字母/单位
27	- 23Na(p,α)20Ne：关键闭合反应	- 23Na(p,$\alpha$)20Ne：关键闭合反应	R2 核素/希腊字母/单位
28	- 25Mg(p,α)22Na：Mg-Al 循环关键	- 25Mg(p,$\alpha$)22Na：Mg-Al 循环关键	R2 核素/希腊字母/单位
30	- 26Al(p,γ)27Si 等	- 26Al(p,$\gamma$)27Si 等	R2 核素/希腊字母/单位
48	[FACT] **B2FH 关于 α 过程的修正**：B2FH 认为连续 α 俘获可至 40Ca，但实验证明 16O(α,γ)20Ne 速率极慢——因此 Ne 至 S 区元素主要来自**C、O 燃烧**	[FACT] **B2FH 关于 $\alpha$ 过程的修正**：B2FH 认为连续 $\alpha$ 俘获可至 40Ca，但实验证明 16O($\alpha$,$\gamma$)20Ne 速率极慢——因此 Ne 至 S 区元素主要来自**C、O 燃烧**	R2 核素/希腊字母/单位
50	[FACT] **大质量星 (>13 M☉) 的安静燃烧序列**：	[FACT] **大质量星 (>13 $M_\odot$) 的安静燃烧序列**：	R2 核素/希腊字母/单位
51	1. **碳燃烧**：$T_{9}$ ~ 0.6–1.0，12C + 12C → 多种产物（20Ne + α, 23Na + p, 23Mg + n, 24Mg + γ 等）	1. **碳燃烧**：$T_{9}$ ~ 0.6–1.0，12C + 12C → 多种产物（20Ne + $\alpha$, 23Na + p, 23Mg + n, 24Mg + $\gamma$ 等）	R2 核素/希腊字母/单位
52	2. **氖燃烧**：$T_{9}$ ~ 1.2–1.6，16O 光致分解产生 α，20Ne + α → 24Mg；22Ne(α,n)25Mg 是重要中子源	2. **氖燃烧**：$T_{9}$ ~ 1.2–1.6，16O 光致分解产生 $\alpha$，20Ne + $\alpha$ → 24Mg；22Ne($\alpha$,n)25Mg 是重要中子源	R2 核素/希腊字母/单位
53	3. **氧燃烧**：$T_{9}$ ~ 1.5–2.5，16O + 16O → 32S, 31P, 31Si, 28Si + α 等	3. **氧燃烧**：$T_{9}$ ~ 1.5–2.5，16O + 16O → 32S, 31P, 31Si, 28Si + $\alpha$ 等	R2 核素/希腊字母/单位
56	[FACT] **11–13 M☉ 星（亚电子俘获塌缩, ECCE）**：	[FACT] **11–13 $M_\odot$ 星（亚电子俘获塌缩, ECCE）**：	R2 核素/希腊字母/单位
58	- 11 M☉ 模型是 TPAGB 星与电子俘获塌缩的边界（Miyaji et al. 1980; Nomoto 1984, 1987; Miyaji & Nomoto 1987）	- 11 $M_\odot$ 模型是 TPAGB 星与电子俘获塌缩的边界（Miyaji et al. 1980; Nomoto 1984, 1987; Miyaji & Nomoto 1987）	R2 核素/希腊字母/单位
62	- ~0.1 M☉ 56Fe 抛射/颗（Arnett et al. 1989, SN1987A 分析）	- ~0.1 $M_\odot$ 56Fe 抛射/颗（Arnett et al. 1989, SN1987A 分析）	R2 核素/希腊字母/单位
63	- 56Ni → β → 56Co → β → 56Fe 的光变曲线供电	- 56Ni → $\beta$ → 56Co → $\beta$ → 56Fe 的光变曲线供电	R2 核素/希腊字母/单位
68	- 本文假设 M_crit = 40 M☉, M_NS = 1.4 M☉, M_BH = 10 M☉	- 本文假设 M_crit = 40 $M_\odot$, M_NS = 1.4 $M_\odot$, M_BH = 10 $M_\odot$	R2 核素/希腊字母/单位
72	[FACT] **Ne-Na/Mg-Al 循环**：B2FH 时代未充分关注的 H 燃烧延伸，通过陨石同位素异常和 26Al γ 射线天文观测证实	[FACT] **Ne-Na/Mg-Al 循环**：B2FH 时代未充分关注的 H 燃烧延伸，通过陨石同位素异常和 26Al $\gamma$ 射线天文观测证实	R2 核素/希腊字母/单位
14	- 恒星 (n,γ) 截面作为核物理输入	- 恒星 (n,$\gamma$) 截面作为核物理输入	R2 核素/希腊字母/单位
19	[FACT] B2FH 识别的特征量：**⟨σ⟩Ns(A)**（恒星截面 × s 过程丰度）——这是 s 过程的特征量	[FACT] B2FH 识别的特征量：**⟨$\sigma$⟩Ns(A)**（恒星截面 × s 过程丰度）——这是 s 过程的特征量	R2 核素/希腊字母/单位
24	1. **核物理数据大幅改善**：keV 能区 (n,γ) 截面研究趋于成熟	1. **核物理数据大幅改善**：keV 能区 (n,$\gamma$) 截面研究趋于成熟	R2 核素/希腊字母/单位
25	2. **恒星 β 衰变速率在恒星温度下增强**（B2FH 未预见的）：	2. **恒星 $\beta$ 衰变速率在恒星温度下增强**（B2FH 未预见的）：	R2 核素/希腊字母/单位
26	- 热布居激发态 → 改变 β 衰变分支比	- 热布居激发态 → 改变 $\beta$ 衰变分支比	R2 核素/希腊字母/单位
41	2. **直线加速器 (γ,n)**：50 MeV 电子束轰击重金属靶 → 高能中子 → 慢化剂慢化 → ORELA 加速器 (Oak Ridge)	2. **直线加速器 ($\gamma$,n)**：50 MeV 电子束轰击重金属靶 → 高能中子 → 慢化剂慢化 → ORELA 加速器 (Oak Ridge)	R2 核素/希腊字母/单位
45	- **TOF (Time-of-flight)**：脉冲中子源 + 飞行时间定能 + 瞬时 γ 级联探测 → 适用于稳定核	- **TOF (Time-of-flight)**：脉冲中子源 + 飞行时间定能 + 瞬时 $\gamma$ 级联探测 → 适用于稳定核	R2 核素/希腊字母/单位
50	### 7.2.2 2. Stellar β decay	### 7.2.2 2. Stellar $\beta$ decay	R2 核素/希腊字母/单位
52	[FACT] 恒星 β 衰变速率增强的概念：Daudel et al. (1947); Bahcall (1961, 1964a, 1964b)	[FACT] 恒星 $\beta$ 衰变速率增强的概念：Daudel et al. (1947); Bahcall (1961, 1964a, 1964b)	R2 核素/希腊字母/单位
62	- **79Se**：激发态 β 衰变分支来自 96 keV 同质异能态（$t_{1}$/₂ = 4 min）→ 反应堆实验验证（Klay & Käppeler 1988）	- **79Se**：激发态 $\beta$ 衰变分支来自 96 keV 同质异能态（$t_{1}$/₂ = 4 min）→ 反应堆实验验证（Klay & Käppeler 1988）	R2 核素/希腊字母/单位
63	- **176Lu**：热激发短寿命 β 不稳定同质异能态 → 半衰期从 $t_{1}$/₂ = 36 Gyr（地面）降至**几年**（s 过程温度）→ **s 过程温度计**（Klay et al. 1991）	- **176Lu**：热激发短寿命 $\beta$ 不稳定同质异能态 → 半衰期从 $t_{1}$/₂ = 36 Gyr（地面）降至**几年**（s 过程温度）→ **s 过程温度计**（Klay et al. 1991）	R2 核素/希腊字母/单位
65	[FACT] **束缚态 β 衰变（bound-state β decay）**：GSI Darmstadt（德）重离子储存环实验：	[FACT] **束缚态 $\beta$ 衰变（bound-state $\beta$ decay）**：GSI Darmstadt（德）重离子储存环实验：	R2 核素/希腊字母/单位
66	- 剥离全部电子的地面稳定同位素可发生 β 衰变（电子束缚能加到微弱负的 Qβ 值上）	- 剥离全部电子的地面稳定同位素可发生 $\beta$ 衰变（电子束缚能加到微弱负的 Q$\beta$ 值上）	R2 核素/希腊字母/单位
83	- τ₀ = 平均中子照射量（mb⁻¹）	- $\tau$₀ = 平均中子照射量（mb⁻¹）	R2 核素/希腊字母/单位
85	[FACT] **Figure 15**（⟨σ⟩Ns 曲线）：	[FACT] **Figure 15**（⟨$\sigma$⟩Ns 曲线）：	R2 核素/希腊字母/单位
93	- **弱分量 (weak component)**：大质量星核心 He 燃烧（Peters 1968 等），由 22Ne(α,n)25Mg 在中高温下驱动，中子密度较低，持续时间 ~3×$10^{4}$ 年	- **弱分量 (weak component)**：大质量星核心 He 燃烧（Peters 1968 等），由 22Ne($\alpha$,n)25Mg 在中高温下驱动，中子密度较低，持续时间 ~3×$10^{4}$ 年	R2 核素/希腊字母/单位
96	1. **13C(α,n)16O**：H 燃烧阶段（$T_{8}$ ~ 1，低温）	1. **13C($\alpha$,n)16O**：H 燃烧阶段（$T_{8}$ ~ 1，低温）	R2 核素/希腊字母/单位
97	2. **22Ne(α,n)25Mg**：He 燃烧阶段（$T_{8}$ ~ 3，高温）	2. **22Ne($\alpha$,n)25Mg**：He 燃烧阶段（$T_{8}$ ~ 3，高温）	R2 核素/希腊字母/单位
106	[FACT] 分支定义：不稳定核素的中子俘获速率与 β 衰变速率可比时	[FACT] 分支定义：不稳定核素的中子俘获速率与 $\beta$ 衰变速率可比时	R2 核素/希腊字母/单位
111	[FACT] **Figure 16**（Nd/Pm/Sm 区 s 过程路径）：A = 147–149 处的分支 → 150Sm 的 ⟨σ⟩Ns 值总是大于 148Sm	[FACT] **Figure 16**（Nd/Pm/Sm 区 s 过程路径）：A = 147–149 处的分支 → 150Sm 的 ⟨$\sigma$⟩Ns 值总是大于 148Sm	R2 核素/希腊字母/单位
117	- **nn = (4.1 ± 0.6)×$10^{8}$ cm⁻³**（Toukan et al. 1995; Wisshak 4π $BaF_{2}$ 探测器）	- **nn = (4.1 ± 0.6)×$10^{8}$ cm⁻³**（Toukan et al. 1995; Wisshak 4$\pi$ $BaF_{2}$ 探测器）	R2 核素/希腊字母/单位
126	| 163Dy/163Ho | ρs | (6.5±3.5)×$10^{3}$ g cm⁻³ | Jaag & Käppeler 1996 |	| 163Dy/163Ho | $\rho$s | (6.5±3.5)×$10^{3}$ g cm⁻³ | Jaag & Käppeler 1996 |	R2 核素/希腊字母/单位
133	- S-only 核截面需 ~1% 精度（传统技术限 4%）→ 4π $BaF_{2}$ 探测器 (Wisshak 1990) 达到	- S-only 核截面需 ~1% 精度（传统技术限 4%）→ 4$\pi$ $BaF_{2}$ 探测器 (Wisshak 1990) 达到	R2 核素/希腊字母/单位
140	1. **核数据成熟度大幅提升**：keV 能区 (n,γ) 截面趋于可靠	1. **核数据成熟度大幅提升**：keV 能区 (n,$\gamma$) 截面趋于可靠	R2 核素/希腊字母/单位
158	| s 过程密度 | ρs = (6.5±3.5)×$10^{3}$ g cm⁻³ |	| s 过程密度 | $\rho$s = (6.5±3.5)×$10^{3}$ g cm⁻³ |	R2 核素/希腊字母/单位
11	[FACT] B2FH 与 Cameron (1957) 提出：种子核（通常铁）在比 β⁻ 衰变时标快得多的时标上快速俘获大量中子。	[FACT] B2FH 与 Cameron (1957) 提出：种子核（通常铁）在比 $\beta^{"+" if m.group(1)=="⁺" else "-"}$ 衰变时标快得多的时标上快速俘获大量中子。	R2 核素/希腊字母/单位
14	- 中子俘获直至 (n,γ) ↔ (γ,n) 平衡 → β⁻ 衰变前进到更高 Z	- 中子俘获直至 (n,$\gamma$) ↔ ($\gamma$,n) 平衡 → $\beta^{"+" if m.group(1)=="⁺" else "-"}$ 衰变前进到更高 Z	R2 核素/希腊字母/单位
16	- 中子流下降后，β⁻ 衰变填充每个 A 的第一个稳定核	- 中子流下降后，$\beta^{"+" if m.group(1)=="⁺" else "-"}$ 衰变填充每个 A 的第一个稳定核	R2 核素/希腊字母/单位
37	### 8.1.2 中子星形成时的中微子驱动风 (ν-driven wind)	### 8.1.2 中子星形成时的中微子驱动风 ($\nu$-driven wind)	R2 核素/希腊字母/单位
40	1. **α 过程**：从核统计平衡 (NSE) 的 α 富集冻结形成种子核	1. **$\alpha$ 过程**：从核统计平衡 (NSE) 的 $\alpha$ 富集冻结形成种子核	R2 核素/希腊字母/单位
41	2. 大的中子过剩来自**新生中子星的强烈中微子流** → 大量中子释放的带电流中微子俘获 (νn)	2. 大的中子过剩来自**新生中子星的强烈中微子流** → 大量中子释放的带电流中微子俘获 ($\nu$n)	R2 核素/希腊字母/单位
47	- 总 r 过程抛射质量 ~10^(-5) M☉/颗 SN	- 总 r 过程抛射质量 ~10^(-5) $M_\odot$/颗 SN	R2 核素/希腊字母/单位
48	- 银河系 SN II + Ib 率 10^(-1)/世纪 + 银河系 r 过程物质总量 >$10^{4}$ M☉ → 每颗 SN 抛射量自洽	- 银河系 SN II + Ib 率 10^(-1)/世纪 + 银河系 r 过程物质总量 >$10^{4}$ $M_\odot$ → 每颗 SN 抛射量自洽	R2 核素/希腊字母/单位
55	[FACT] **α 过程的三体序列**：	[FACT] **$\alpha$ 过程的三体序列**：	R2 核素/希腊字母/单位
67	- 球对称 20 M☉ 星的详细 r 过程核合成研究	- 球对称 20 $M_\odot$ 星的详细 r 过程核合成研究	R2 核素/希腊字母/单位
71	- **共同缺陷**：在 α 过程阶段产生过量的 N=50 闭壳核 88Sr, 89Y, 90Zr	- **共同缺陷**：在 $\alpha$ 过程阶段产生过量的 N=50 闭壳核 88Sr, 89Y, 90Zr	R2 核素/希腊字母/单位
79	[FACT] **64Zn** 的共生产：α 过程的独特标志 → 可能解释银河系矮星系和 QSO 吸收线系统中**对所有 [Fe/H] > 0.001 Z☉ 恒定的 [Zn/Fe] 比**	[FACT] **64Zn** 的共生产：$\alpha$ 过程的独特标志 → 可能解释银河系矮星系和 QSO 吸收线系统中**对所有 [Fe/H] > 0.001 Z☉ 恒定的 [Zn/Fe] 比**	R2 核素/希腊字母/单位
94	- **高熵不是必要条件**：短膨胀时标可限制 α 过程前驱过程 → 减少种子 → 提高中子/种子比	- **高熵不是必要条件**：短膨胀时标可限制 $\alpha$ 过程前驱过程 → 减少种子 → 提高中子/种子比	R2 核素/希腊字母/单位
113	- ν̄_μ/τ ↔ ν̄_e 转换：若 Δm² ~ 1 eV² → 但预期不驱动 Ye < 0.5 → 不构成 r 过程位点的困难	- $\nu$̄_$\mu$/$\tau$ ↔ $\nu$̄_e 转换：若 $\Delta$m² ~ 1 eV² → 但预期不驱动 Ye < 0.5 → 不构成 r 过程位点的困难	R2 核素/希腊字母/单位
114	- ν_μ/τ ↔ ν_e 转换（能量层级反转）→ 可能有破坏性后果（Qian & Fuller 1995）	- $\nu$_$\mu$/$\tau$ ↔ $\nu$_e 转换（能量层级反转）→ 可能有破坏性后果（Qian & Fuller 1995）	R2 核素/希腊字母/单位
132	- Ag, Lu, Os, Ir, Pt, Au：仅 1–2 条可用谱线，且在 UV (λ < 3500 Å)	- Ag, Lu, Os, Ir, Pt, Au：仅 1–2 条可用谱线，且在 UV ($\lambda$ < 3500 Å)	R2 核素/希腊字母/单位
157	2. **[FACT]** 中微子风场景的关键参数：S/N_Ak, Ye, t_dyn；α 过程提供种子核（Kr-Zr, A~100）	2. **[FACT]** 中微子风场景的关键参数：S/N_Ak, Ye, t_dyn；$\alpha$ 过程提供种子核（Kr-Zr, A~100）	R2 核素/希腊字母/单位
169	| r 过程抛射质量/颗 SN | ~$10^{-5}$ M☉ |	| r 过程抛射质量/颗 SN | ~$10^{-5}$ $M_\odot$ |	R2 核素/希腊字母/单位
171	| 银河系 r 过程物质总量 | > $10^{4}$ M☉ |	| 银河系 r 过程物质总量 | > $10^{4}$ $M_\odot$ |	R2 核素/希腊字母/单位
7	# 9. p 过程与 ε 过程	# 9. p 过程与 $\epsilon$ 过程	R2 核素/希腊字母/单位
11	[FACT] **p 过程问题**：某些质子富集（p-rich）核素无法通过纯中子俘获合成（因为中子俘获沿 β 稳定线进行）——必须通过质子俘获或光致反应产生	[FACT] **p 过程问题**：某些质子富集（p-rich）核素无法通过纯中子俘获合成（因为中子俘获沿 $\beta$ 稳定线进行）——必须通过质子俘获或光致反应产生	R2 核素/希腊字母/单位
14	1. **γ 过程 (γ process)**：超新星中高温 (T > 2–3×$10^{9}$ K) 下的 (γ,n) 光致中子剥离反应	1. **$\gamma$ 过程 ($\gamma$ process)**：超新星中高温 (T > 2–3×$10^{9}$ K) 下的 ($\gamma$,n) 光致中子剥离反应	R2 核素/希腊字母/单位
17	[FACT] **γ 过程物理**：	[FACT] **$\gamma$ 过程物理**：	R2 核素/希腊字母/单位
24	- Hoffman et al. (1996) 的 r 过程 α 过程模型在 Ye=0.48 时**首次成功产生 92Mo**	- Hoffman et al. (1996) 的 r 过程 $\alpha$ 过程模型在 Ye=0.48 时**首次成功产生 92Mo**	R2 核素/希腊字母/单位
25	- 暗示 92Mo 可能来自 r 过程相关的 α 过程，而非纯 γ 过程	- 暗示 92Mo 可能来自 r 过程相关的 $\alpha$ 过程，而非纯 $\gamma$ 过程	R2 核素/希腊字母/单位
28	- 15O(α,γ)19Ne(p,γ)20Na → 从热 CNO 循环的逃逸路径	- 15O($\alpha$,$\gamma$)19Ne(p,$\gamma$)20Na → 从热 CNO 循环的逃逸路径	R2 核素/希腊字母/单位
31	## 9.2 Sec. XV: The ε Process & Iron-Group Nuclei (Meyer)	## 9.2 Sec. XV: The $\epsilon$ Process & Iron-Group Nuclei (Meyer)	R2 核素/希腊字母/单位
60	[FACT] **Hoyle (1946)** 首次识别铁峰需要统计平衡条件 → 引出 B2FH 的 ε 过程命名	[FACT] **Hoyle (1946)** 首次识别铁峰需要统计平衡条件 → 引出 B2FH 的 $\epsilon$ 过程命名	R2 核素/希腊字母/单位
79	[FACT] **B2FH 的 ε 过程**：	[FACT] **B2FH 的 $\epsilon$ 过程**：	R2 核素/希腊字母/单位
86	- 56Ni → β⁺ → 56Co ($t_{1}$/₂ = 6.1 d) → β⁺ → 56Fe ($t_{1}$/₂ = 77.3 d)	- 56Ni → $\beta^{"+" if m.group(1)=="⁺" else "-"}$ → 56Co ($t_{1}$/₂ = 6.1 d) → $\beta^{"+" if m.group(1)=="⁺" else "-"}$ → 56Fe ($t_{1}$/₂ = 77.3 d)	R2 核素/希腊字母/单位
87	- **SN 1987A 中探测到 56Co 衰变产生的 847 keV 与 1238 keV γ 射线**（Hill et al. 1985）——直接证实此路径	- **SN 1987A 中探测到 56Co 衰变产生的 847 keV 与 1238 keV $\gamma$ 射线**（Hill et al. 1985）——直接证实此路径	R2 核素/希腊字母/单位
93	[FACT] B2FH 将铁族同位素合成归因于 ε 过程（"平衡"过程）	[FACT] B2FH 将铁族同位素合成归因于 $\epsilon$ 过程（"平衡"过程）	R2 核素/希腊字母/单位
101	- γ 过程（光致中子剥离）与 rp 过程（快速质子俘获）是两条主要路径	- $\gamma$ 过程（光致中子剥离）与 rp 过程（快速质子俘获）是两条主要路径	R2 核素/希腊字母/单位
102	- 92Mo 的产生在 1997 年仍是开放问题，但 Hoffman 等的 α 过程模型提供了新途径	- 92Mo 的产生在 1997 年仍是开放问题，但 Hoffman 等的 $\alpha$ 过程模型提供了新途径	R2 核素/希腊字母/单位
104	**ε 过程 (NSE)**：	**$\epsilon$ 过程 (NSE)**：	R2 核素/希腊字母/单位
107	- SN 1987A γ 射线观测直接证实此路径	- SN 1987A $\gamma$ 射线观测直接证实此路径	R2 核素/希腊字母/单位
120	| SN 1987A 56Co 衰变 γ 射线 | 847 & 1238 keV |	| SN 1987A 56Co 衰变 $\gamma$ 射线 | 847 & 1238 keV |	R2 核素/希腊字母/单位
121	| γ 过程触发温度 | $T_{9}$ > 2–3 |	| $\gamma$ 过程触发温度 | $T_{9}$ > 2–3 |	R2 核素/希腊字母/单位
48	- 技术进步示例：质谱法实现单个陨石颗粒的同位素分析；γ 射线与中微子观测使 26Al 银河分布、太阳中微子、SN 1987A 中微子和 56Fe γ 射线研究成为可能	- 技术进步示例：质谱法实现单个陨石颗粒的同位素分析；$\gamma$ 射线与中微子观测使 26Al 银河分布、太阳中微子、SN 1987A 中微子和 56Fe $\gamma$ 射线研究成为可能	R2 核素/希腊字母/单位
52	2. **14N(p,γ)15O** 与 **12C(α,γ)16O** 反应率——两者仍有 ~2× 不确定度，源于亚阈值共振在低能外推中的作用	2. **14N(p,$\gamma$)15O** 与 **12C($\alpha$,$\gamma$)16O** 反应率——两者仍有 ~2× 不确定度，源于亚阈值共振在低能外推中的作用	R2 核素/希腊字母/单位
